"id","question_id","body","created_at","updated_at","created_by","updated_by","annotation","ip_address","approval_status_id","best_answer","needs_lawyer_id","is_spam","disclaimer","answer_medium_id","answer_quality","draft"
587861,416181,"I had a similar agreement for my dog.  The breeder is concerned about competition and diluting a blood line.  It sounds like you made a promise in return for a lower price to purchase the dog.  The core question is whether you ever intended to follow through on your promise?  There are lawyers specializing in ""animal rights.""  Here is a website to help your search in NY-  http://www.lawyers.com/Animal-Rights/New-York/browse-law-firms-by-city.html  A contract is normally enforceable on its terms unless it is unconscionable, or against public policy.  A New Yorker can help with this analysis. You don't want to be put in a position of defending a lawsuit by the breeder for payment of the money in small claims court.","2011-02-03 07:14:26","2011-02-03 07:16:30",54051,54051,"Flagged as spam by akismet.","98.204.217.67",3,0,2,0,NULL,1,0,0
588297,416323,"The easiest way to correct your credit report is online - that way you don't need to have an address or prove that you sent a dispute to the credit bureau.  Follow the link below to get to the government mandated site to obtain your free annual credit report.  Hope this perspective helps & good luck!","2011-02-03 11:58:42","2011-02-03 12:00:46",350206,350206,"Flagged as spam by akismet.","70.173.180.199",3,0,NULL,0,NULL,1,0,0
588329,416323,"The easiest way to dispute an incorrect item on your credit report is to file the dispute online.  For your convenience, follow the link below to the free government annual credit report website.  Hope this info helps!","2011-02-03 12:17:52","2011-02-03 12:19:56",350206,350206,"Flagged as spam by akismet.","70.173.180.199",3,0,NULL,0,NULL,1,0,0
588422,416371,"Yes, you do not have to accept their initial finding. Was there a police report?   I advise you to speak with a personal injury attorney in your area to discuss the case.   Best wishes,  Jason Beahm Beahm Law 415-493-8677","2011-02-03 13:32:17","2012-04-25 10:40:58",72298,72298,"Flagged as spam by akismet.","63.251.57.1",3,0,2,0,NULL,1,3.5,0
588884,416688,"Please see these Qs & As:  http://www.avvo.com/free-legal-advice/civil+demand/ca  http://www.avvo.com/free-legal-advice/palmer+reifler/ca  http://www.avvo.com/free-legal-advice/tenen/ca","2011-02-03 22:51:40","2012-04-25 10:42:55",104626,104626,"Flagged as spam by akismet.","75.83.231.6",3,0,3,0,NULL,1,3.5,0
589102,416771,"Check your credit report to see whether this loan shows up, and if so, what the status is.  I have posted a link to the federal free annual credit report site that you may use to obtain your reports from all three bureaus.  What can be done will depend on what the credit report shows & what you wish to do.  Hope this perspective helps!","2011-02-04 08:39:40","2011-02-04 08:41:43",350206,350206,"Flagged as spam by akismet.","70.173.180.199",3,0,NULL,0,NULL,1,0,0
589194,416664,"You may also have Fair Credit Report Act violations as well.","2011-02-04 10:31:54","2012-04-25 10:44:24",200997,200997,"Flagged as spam by akismet.","71.42.6.103",3,0,2,0,NULL,1,3.5,0
589437,415591,"Unfortunately, since you were convicted of this offense, it is not eligible for an expunction unless you were under the age of 18 at the time of the offense.","2011-02-04 12:14:48","2012-04-25 10:45:26",379513,379513,"Flagged as spam by akismet.","70.61.102.14",3,0,3,0,NULL,1,3.5,0
589446,415818,"It sounds like you are referring to a 30 day Civil Revocation of your license as a result of being charged with the offense of DWI.  If that is the case, you may be eligible for a limited driving privilege after 10 days have passed since the revocation.  You should contact a criminal defense attorney to help you with the process and to possibly help you with the DWI case.","2011-02-04 12:18:19","2012-04-25 10:45:29",379513,379513,"Flagged as spam by akismet.","70.61.102.14",3,0,2,0,NULL,1,3.5,0
589451,416515,"All of your questions could possibly happen, however, none are likely to happen.  If for some reason the case resurfaces, your friend or her husband should retain a criminal defense attorney.","2011-02-04 12:20:44","2012-04-25 10:45:30",379513,379513,"Flagged as spam by akismet.","70.61.102.14",3,0,2,0,NULL,1,3.5,0
589458,415633,"Sorry, but the previous answer is not fully accurate.  The fact that you failed to appear, and may have an order for your arrest outstanding does not invalidate your appeal and right to a de novo hearing in superior court.  That being said, it may be in your best interest to retain a criminal defense attorney and remand the case to district court and accept the 10 days you were given.  Unless you have a convincing case as to why your probation should not be revoked, you may not be likely to do any better than the modification to 10 days.","2011-02-04 12:24:34","2012-04-25 10:45:33",379513,379513,"Flagged as spam by akismet.","70.61.102.14",3,0,2,0,NULL,1,3.5,0
589464,416901,"I strongly suggest you consult with a criminal defense attorney in the county in California that the warrant originates from.  They would be the best person to advise you about what may be likely to happen if you return to California to handle the case.  It could be that the state would dismiss the case due to the age of the offense. However, an attorney in California would be the best to answer that.","2011-02-04 12:27:22","2012-04-25 10:45:35",379513,379513,"Flagged as spam by akismet.","70.61.102.14",3,0,2,0,NULL,1,3.5,0
589716,417059,"Did you check all three credit bureaus?  Not all creditors report to all three, and some creditors don't report to any of the credit bureaus.  Doctor, dentist & hospital bills almost never show up on a credit report!  BTW, a credit report isn't a legal document, either.  It can't be used as evidence in Court to show that you owe a debt, don't owe a debt, or show how much you owe.  Hope this perspective helps!","2011-02-04 16:08:47","2011-02-04 16:10:51",350206,350206,"Flagged as spam by akismet.","72.193.200.195",3,0,NULL,0,NULL,1,0,0
590214,416323,"The easiest way to contact all of the credit bureaus is online.  I am posting a link to the free government authorized annual credit report site.  You can post your dispute to any item online & additional contact information for the credit bureaus is provided on this site.  Hope this perspective helps!","2011-02-05 09:35:58","2011-02-05 09:38:03",350206,350206,"Flagged as spam by akismet.","70.173.180.199",3,0,NULL,0,NULL,1,0,0
